3172749747,3172749707,1,2001,3,12,21,51
3172749799,3172749792,59,2013,4,8,4,54
3172749793,3172749711,3,2002,10,4,15,40
3172749792,3172749720,50,2005,6,4,11,49
3172749797,3172749732,23,2000,11,8,20,45
3172749740,3172749736,15,2014,4,8,11,58
3172749735,3172749720,29,2017,4,23,3,2
3172749702,3172749747,53,2002,3,1,3,26
3172749731,3172749735,37,2008,5,7,3,4
3172749734,3172749705,2,2018,1,3,7,29
3172749798,3172749733,31,2017,1,14,22,25
3172749786,3172749703,9,2002,8,22,12,55
3172749735,3172749738,21,2012,5,10,5,58
3172749712,3172749767,47,2014,7,15,15,21
3172749713,3172749710,39,2012,3,18,9,52
3172749798,3172749752,49,2013,2,18,6,46
3172749742,3172749796,36,2000,2,4,19,17
3172749730,3172749739,1,2011,12,19,2,59
3172749770,3172749772,21,2015,12,15,19,20
3172749789,3172749792,19,2003,2,4,10,9
3172749784,3172749733,10,2013,6,14,4,30
3172749793,3172749729,29,2009,1,24,11,32
3172749702,3172749734,15,2013,1,18,13,31
3172749794,3172749775,3,2008,11,8,1,3
3172749718,3172749794,32,2019,7,22,17,42
3172749717,3172749789,22,2006,10,4,15,47
3172749709,3172749743,58,2010,11,6,3,4
3172749741,3172749749,15,2005,8,2,7,37
3172749786,3172749797,16,2009,12,8,14,32
3172749718,3172749777,52,2004,5,14,14,24
3172749705,3172749708,47,2005,12,16,5,47
3172749739,3172749795,46,2006,7,8,9,10
3172749743,3172749766,52,2011,6,26,2,12
3172749735,3172749709,20,2012,6,21,9,19
3172749739,3172749765,8,2011,10,4,18,8
3172749722,3172749792,10,2002,11,13,22,29
3172749746,3172749786,52,2015,5,26,7,13
3172749712,3172749706,40,2008,9,18,18,27
3172749765,3172749715,58,2012,2,19,1,39
3172749710,3172749772,24,2010,1,10,14,44
3172749785,3172749790,46,2007,4,15,6,12
3172749758,3172749709,37,2016,11,8,12,45
3172749730,3172749700,2,2009,9,14,21,38
3172749797,3172749720,54,2017,3,2,12,34
3172749719,3172749728,7,2012,8,24,18,25
3172749717,3172749730,40,2006,6,12,3,49
3172749730,3172749772,54,2017,5,3,19,49
3172749727,3172749710,14,2019,5,15,21,40
3172749758,3172749722,33,2007,5,16,6,7
3172749701,3172749761,49,2013,12,12,10,28
3172749713,3172749795,54,2008,7,6,1,41
3172749753,3172749774,27,2000,5,10,10,2
3172749751,3172749725,24,2001,4,25,19,23
3172749762,3172749734,34,2016,1,20,5,37
3172749788,3172749746,15,2001,9,28,5,35
3172749785,3172749732,41,2008,7,25,19,16
3172749793,3172749707,38,2018,12,17,20,26
3172749719,3172749730,43,2019,2,20,9,40
3172749711,3172749711,40,2013,4,16,21,18
3172749796,3172749748,30,2006,9,3,10,21
3172749769,3172749768,17,2019,7,17,17,18
3172749744,3172749761,19,2001,6,23,12,1
3172749700,3172749733,44,2005,2,28,23,13
3172749794,3172749756,31,2015,3,8,17,2
3172749702,3172749745,12,2018,6,28,1,30
3172749756,3172749787,36,2015,9,27,21,45
3172749702,3172749741,49,2018,9,28,11,24
3172749774,3172749779,34,2015,8,21,3,15
3172749791,3172749715,25,2013,10,8,13,52
3172749799,3172749788,53,2001,10,1,10,2
3172749706,3172749722,45,2012,9,25,14,29
3172749738,3172749703,36,2018,4,15,2,15
3172749779,3172749788,14,2002,6,21,9,32
3172749768,3172749718,1,2012,7,8,10,16
3172749789,3172749712,20,2015,1,6,17,27
3172749725,3172749793,20,2002,12,6,8,38
3172749716,3172749740,30,2000,9,23,7,58
3172749796,3172749709,24,2003,2,15,6,43
3172749768,3172749706,40,2001,1,15,7,30
3172749720,3172749716,57,2010,3,13,8,40
3172749718,3172749731,17,2014,7,26,2,5
3172749761,3172749768,26,2001,4,11,8,11
3172749781,3172749713,48,2006,11,20,6,60
3172749719,3172749778,42,2006,10,6,5,27
3172749763,3172749708,38,2018,12,22,9,8
3172749721,3172749752,44,2015,10,12,5,40
3172749747,3172749785,23,2006,7,25,6,60
3172749753,3172749748,4,2001,10,22,3,3
3172749714,3172749789,30,2009,8,22,9,38
3172749743,3172749781,54,2001,2,7,22,5
3172749706,3172749781,36,2008,1,26,14,2
3172749771,3172749726,29,2004,9,23,11,8
3172749750,3172749776,29,2000,1,1,8,38
3172749712,3172749756,23,2000,2,8,4,7
3172749761,3172749773,10,2019,11,19,3,58
3172749758,3172749720,10,2017,7,18,23,10
3172749715,3172749764,17,2004,8,1,20,40
3172749796,3172749747,27,2011,8,11,15,59
3172749768,3172749734,38,2000,6,19,13,4
3172749730,3172749739,26,2019,8,22,14,17
3172749726,3172749712,47,2016,5,27,10,30
3172749715,3172749783,25,2017,5,8,2,2
3172749775,3172749791,9,2001,2,18,5,6
3172749744,3172749738,21,2005,2,4,9,38
3172749772,3172749785,17,2018,8,16,9,23
3172749778,3172749709,4,2018,7,14,7,2
3172749752,3172749769,39,2010,6,20,1,47
3172749748,3172749700,33,2017,2,16,15,3
3172749772,3172749759,39,2008,8,22,13,46
3172749757,3172749743,18,2007,3,1,12,37
3172749728,3172749723,47,2000,5,10,17,12
3172749705,3172749707,48,2014,7,13,13,14
3172749788,3172749744,3,2001,9,14,12,1
3172749713,3172749795,3,2003,5,5,4,55
3172749739,3172749749,55,2009,2,9,7,41
3172749716,3172749704,38,2005,7,11,4,33
3172749711,3172749761,55,2013,8,21,19,29
3172749774,3172749726,6,2003,6,4,16,5
3172749709,3172749794,19,2013,3,10,3,6
3172749710,3172749780,20,2017,9,10,19,44
3172749797,3172749707,36,2017,1,16,9,54
3172749737,3172749701,34,2008,2,11,7,58
3172749728,3172749756,16,2004,11,21,4,52
3172749730,3172749787,36,2010,4,3,4,24
3172749761,3172749796,53,2004,4,10,8,54
3172749743,3172749762,57,2016,3,14,20,48
3172749709,3172749793,44,2019,10,21,2,52
3172749770,3172749750,18,2010,8,14,22,7
3172749712,3172749701,1,2003,6,2,20,58
3172749711,3172749741,14,2011,5,25,15,44
3172749714,3172749702,48,2014,3,28,23,38
3172749792,3172749725,24,2012,7,27,12,41
3172749799,3172749723,43,2008,7,6,12,59
3172749725,3172749753,47,2007,12,25,21,1
3172749765,3172749766,45,2014,7,13,14,12
3172749782,3172749706,43,2015,12,11,21,21
3172749727,3172749787,4,2011,12,15,18,60
3172749783,3172749758,41,2000,4,20,15,6
3172749796,3172749795,20,2001,12,9,20,51
3172749781,3172749700,28,2014,7,27,12,48
3172749711,3172749789,56,2014,1,11,8,10
3172749779,3172749721,41,2018,7,6,13,14
3172749777,3172749766,39,2015,10,28,16,11
3172749782,3172749714,36,2010,10,25,23,3
3172749785,3172749755,59,2019,9,24,21,10
3172749715,3172749731,21,2009,2,15,21,40
3172749713,3172749744,55,2015,6,27,8,6
3172749768,3172749779,31,2011,4,15,18,43
3172749713,3172749791,46,2002,11,6,12,53
3172749799,3172749772,27,2016,4,12,20,11
3172749728,3172749776,24,2002,9,17,20,7
3172749798,3172749721,34,2008,7,24,11,5
3172749778,3172749771,32,2013,8,28,9,44
3172749749,3172749728,40,2004,6,25,23,28
3172749726,3172749708,2,2007,6,23,6,36
3172749763,3172749732,42,2002,4,11,1,55
3172749757,3172749725,17,2005,2,20,5,33
3172749734,3172749777,16,2011,1,17,17,15
3172749713,3172749739,1,2008,6,11,4,42
3172749714,3172749755,35,2007,12,1,10,3
3172749752,3172749758,59,2005,12,18,16,14
3172749722,3172749790,1,2011,6,16,12,19
3172749718,3172749715,4,2016,12,12,4,48
3172749719,3172749785,18,2012,4,2,3,45
3172749786,3172749793,42,2000,8,2,15,37
3172749755,3172749739,32,2003,12,2,22,22
3172749762,3172749769,57,2018,4,28,13,20
3172749784,3172749788,51,2006,2,1,23,37
3172749760,3172749787,44,2009,9,3,20,9
3172749748,3172749729,24,2014,10,25,6,33
3172749764,3172749741,15,2005,5,7,12,37
3172749795,3172749787,23,2015,9,28,23,24
3172749715,3172749742,8,2016,4,26,13,57
3172749705,3172749793,7,2005,6,15,20,41
3172749799,3172749759,12,2013,10,20,19,45
3172749754,3172749729,41,2002,2,7,7,4
3172749724,3172749709,32,2011,9,14,1,52
3172749761,3172749751,56,2015,7,13,23,24
3172749743,3172749769,46,2011,6,22,17,12
3172749781,3172749758,27,2003,5,8,18,10
3172749753,3172749708,13,2005,6,22,21,13
3172749721,3172749725,24,2009,8,11,1,23
3172749740,3172749729,35,2000,6,4,6,49
3172749786,3172749751,32,2007,2,27,23,24
3172749789,3172749777,38,2006,10,23,2,48
3172749720,3172749762,40,2014,4,2,5,29
3172749737,3172749731,15,2005,12,7,17,59
3172749714,3172749760,32,2007,8,8,18,23
3172749732,3172749741,3,2006,9,5,13,42
3172749770,3172749742,26,2003,11,27,22,5
3172749714,3172749739,36,2010,3,1,7,32
3172749713,3172749718,18,2009,3,24,8,12
3172749738,3172749795,23,2009,8,15,3,49
3172749731,3172749787,13,2018,3,19,4,1
3172749726,3172749751,48,2006,4,28,4,28
3172749731,3172749772,37,2003,8,4,20,18
3172749793,3172749767,11,2010,4,5,12,5
3172749744,3172749711,14,2009,4,27,15,1
3172749703,3172749709,22,2004,6,1,18,57
3172749721,3172749787,54,2003,5,13,9,43
3172749747,3172749738,16,2002,9,15,7,28
3172749744,3172749779,57,2004,2,27,19,46
3172749794,3172749784,10,2017,5,2,19,9
3172749768,3172749766,53,2005,9,24,10,10
3172749762,3172749799,18,2019,7,5,2,59
3172749782,3172749715,48,2014,9,11,18,42
3172749733,3172749772,4,2019,9,7,6,3
3172749759,3172749779,6,2002,9,14,5,13
3172749774,3172749795,27,2004,6,22,1,8
3172749727,3172749791,32,2014,6,22,15,4
3172749711,3172749753,56,2009,1,17,4,25
3172749760,3172749735,57,2000,11,4,17,25
3172749714,3172749786,51,2007,4,12,11,20
3172749715,3172749795,12,2007,11,1,18,52
3172749735,3172749729,35,2012,2,2,22,5
3172749760,3172749718,21,2006,7,9,16,1
3172749786,3172749788,50,2017,4,21,20,5
3172749704,3172749790,44,2009,10,20,11,9
3172749780,3172749755,43,2003,8,8,15,57
3172749724,3172749762,15,2013,9,16,23,15
3172749729,3172749794,35,2000,10,12,6,27
3172749717,3172749733,19,2010,7,27,14,47
3172749743,3172749748,48,2011,2,23,21,54
3172749714,3172749780,42,2005,1,22,20,30
3172749788,3172749745,55,2009,5,1,11,1
3172749760,3172749780,55,2006,12,7,20,4
3172749785,3172749716,13,2010,8,27,3,14
3172749791,3172749712,59,2006,5,20,2,55
3172749775,3172749739,44,2008,7,25,13,38
3172749777,3172749728,57,2003,3,19,15,39
3172749785,3172749769,42,2002,11,21,7,17
3172749723,3172749755,22,2019,4,24,9,43
3172749775,3172749773,29,2014,10,27,1,2
3172749765,3172749759,46,2008,5,21,3,7
3172749742,3172749702,42,2019,10,26,22,40
3172749780,3172749733,31,2018,4,16,18,39
3172749756,3172749707,51,2007,1,13,19,19
3172749703,3172749736,29,2008,6,14,14,59
3172749785,3172749758,3,2009,4,20,11,8
3172749771,3172749714,43,2016,8,18,20,48
3172749717,3172749782,47,2003,4,15,7,42
3172749743,3172749764,11,2015,6,28,22,35
3172749714,3172749772,10,2018,7,11,5,54
3172749755,3172749743,54,2018,3,12,6,7
3172749734,3172749772,39,2009,8,9,8,27
3172749741,3172749745,15,2016,11,11,11,11
3172749754,3172749749,47,2002,5,3,11,59
3172749707,3172749700,59,2010,8,5,3,48
3172749741,3172749736,28,2008,5,20,14,51
3172749750,3172749720,50,2006,5,19,8,12
3172749703,3172749743,40,2012,5,25,3,32
3172749755,3172749748,57,2002,3,20,19,25
3172749767,3172749734,14,2005,10,14,7,27
3172749791,3172749763,13,2015,1,26,18,17
3172749788,3172749710,20,2008,9,12,3,28
3172749754,3172749799,57,2017,1,21,4,28
3172749708,3172749758,13,2016,1,15,18,28
3172749732,3172749766,56,2002,10,23,15,25
3172749787,3172749703,40,2015,5,19,11,58
3172749753,3172749794,22,2019,3,25,11,7
3172749749,3172749784,5,2012,12,19,5,47
3172749740,3172749738,56,2002,4,23,1,57
3172749778,3172749729,54,2009,5,28,3,9
3172749762,3172749701,55,2009,6,18,20,21
3172749768,3172749727,38,2015,5,4,7,17
3172749707,3172749716,42,2005,6,2,9,29
3172749722,3172749760,17,2013,9,14,13,19
3172749759,3172749737,38,2001,3,13,8,43
3172749763,3172749776,34,2003,1,23,1,29
3172749768,3172749784,41,2011,9,11,5,40
3172749792,3172749738,11,2012,12,20,18,45
3172749717,3172749748,6,2018,12,12,12,58
3172749718,3172749751,53,2010,6,26,10,53
3172749726,3172749793,42,2017,2,17,5,42
3172749705,3172749719,2,2009,1,18,3,13
3172749715,3172749710,43,2001,7,8,7,4
3172749734,3172749757,6,2007,7,27,21,25
3172749751,3172749785,29,2010,1,9,20,24
3172749701,3172749782,9,2017,3,28,3,29
3172749740,3172749796,33,2000,5,19,19,18
3172749783,3172749763,36,2007,11,26,16,40
3172749776,3172749714,2,2009,10,13,7,42
3172749752,3172749737,6,2010,8,7,1,45
3172749740,3172749754,29,2008,12,25,12,11
3172749738,3172749717,6,2017,1,18,10,2
3172749765,3172749741,47,2002,8,23,12,6
3172749731,3172749791,38,2003,6,19,9,28
3172749798,3172749742,20,2004,1,8,9,33
3172749784,3172749745,2,2004,12,27,16,54
3172749710,3172749756,45,2011,6,19,10,45
3172749713,3172749778,4,2001,6,27,7,30
3172749703,3172749732,7,2012,9,24,12,40
3172749779,3172749737,16,2000,12,18,23,5
3172749783,3172749792,12,2014,1,21,10,51
3172749708,3172749742,56,2010,11,26,14,27
3172749716,3172749736,54,2013,11,27,17,60
3172749714,3172749753,19,2008,11,4,1,49
3172749757,3172749798,60,2014,10,17,19,27
3172749780,3172749735,55,2010,2,10,11,10
3172749776,3172749718,38,2016,12,22,7,2
3172749782,3172749744,31,2000,9,1,10,40
3172749785,3172749748,39,2010,8,20,20,42
3172749795,3172749719,1,2005,3,2,21,43
3172749768,3172749767,59,2007,8,16,21,23
3172749742,3172749756,50,2018,7,24,17,7
3172749714,3172749748,50,2014,8,21,18,34
3172749781,3172749701,30,2008,3,6,12,4
3172749764,3172749769,22,2007,9,11,13,59
3172749775,3172749745,1,2019,7,16,16,34
3172749786,3172749745,16,2012,8,18,3,54
3172749785,3172749787,4,2015,8,23,5,53
3172749744,3172749797,25,2014,9,2,3,59
3172749710,3172749715,30,2018,12,26,10,54
3172749746,3172749789,46,2017,11,14,23,60
3172749737,3172749735,16,2002,6,22,1,1
3172749719,3172749710,55,2011,2,24,2,45
3172749720,3172749780,16,2001,9,20,4,57
3172749711,3172749766,38,2003,1,27,1,33
3172749788,3172749789,27,2003,10,18,11,13
3172749743,3172749777,23,2015,10,9,8,21
3172749728,3172749730,39,2009,3,12,9,43
3172749744,3172749710,17,2011,8,24,16,40
3172749785,3172749799,56,2013,6,24,17,27
3172749777,3172749750,39,2015,9,27,7,18
3172749751,3172749777,36,2003,8,20,7,35
3172749741,3172749705,54,2000,9,19,21,35
3172749708,3172749722,29,2010,12,18,4,1
3172749747,3172749788,7,2002,3,14,15,1
3172749755,3172749746,3,2009,12,12,12,27
3172749761,3172749765,21,2016,2,6,23,8
3172749729,3172749729,38,2002,10,20,6,55
3172749761,3172749734,29,2013,1,17,15,24
3172749765,3172749728,59,2014,8,26,4,42
3172749739,3172749741,60,2005,2,5,2,28
3172749765,3172749711,31,2015,4,8,3,3
3172749726,3172749718,9,2009,12,18,15,46
3172749705,3172749748,22,2017,11,25,8,41
3172749788,3172749749,13,2005,8,19,14,37
3172749736,3172749718,25,2014,7,20,23,20
3172749745,3172749760,17,2003,1,28,15,2
3172749740,3172749740,42,2001,5,10,9,59
3172749747,3172749749,9,2003,7,10,18,26
3172749720,3172749799,51,2000,2,13,23,31
3172749763,3172749766,12,2007,12,2,8,50
3172749792,3172749704,59,2019,11,26,19,57
3172749703,3172749736,15,2016,4,4,6,21
3172749724,3172749717,3,2009,12,11,17,58
3172749781,3172749745,46,2001,3,21,12,5
3172749722,3172749756,56,2002,10,7,21,41
3172749734,3172749779,54,2018,11,22,2,18
3172749751,3172749715,46,2012,2,10,1,26
3172749730,3172749763,37,2003,6,22,20,32
3172749763,3172749715,10,2011,9,16,22,17
3172749757,3172749782,19,2008,2,18,5,56
3172749746,3172749775,17,2003,2,8,11,27
3172749759,3172749730,18,2016,10,22,3,48
3172749762,3172749745,4,2006,3,4,13,34
3172749719,3172749745,13,2007,2,2,6,39
3172749784,3172749735,40,2016,3,14,14,17
3172749726,3172749707,53,2014,4,27,14,23
3172749724,3172749741,21,2001,6,24,15,46
3172749706,3172749721,31,2016,5,3,15,42
3172749731,3172749758,19,2002,6,26,9,38
3172749726,3172749762,54,2005,10,11,13,8
3172749752,3172749761,31,2018,2,13,23,59
3172749793,3172749701,43,2007,8,25,8,26
3172749735,3172749703,49,2014,2,11,3,6
3172749719,3172749798,10,2018,5,7,10,56
3172749729,3172749745,1,2000,8,15,11,19
3172749799,3172749769,42,2015,7,2,21,5
3172749790,3172749796,7,2019,1,20,18,13
3172749717,3172749767,55,2017,10,2,22,2
3172749706,3172749747,7,2006,8,13,21,50
3172749701,3172749791,43,2012,3,16,8,19
3172749793,3172749715,60,2006,10,1,16,34
3172749713,3172749771,7,2002,2,21,16,34
3172749742,3172749753,10,2015,8,2,14,31
3172749750,3172749780,14,2012,7,15,11,4
3172749726,3172749769,18,2011,5,9,8,44
3172749741,3172749766,39,2002,4,11,15,47
3172749794,3172749738,6,2003,1,5,10,50
3172749749,3172749725,53,2019,6,20,2,5
3172749774,3172749750,47,2004,10,18,15,17
3172749756,3172749741,26,2019,11,27,16,24
3172749743,3172749749,54,2014,3,8,16,25
3172749740,3172749737,20,2012,3,10,10,22
3172749795,3172749787,36,2009,2,15,3,14
3172749717,3172749763,23,2000,4,1,2,57
3172749782,3172749775,38,2016,12,20,6,52
3172749702,3172749755,50,2008,5,20,12,48
3172749702,3172749788,24,2003,10,20,13,2
3172749745,3172749748,8,2000,11,9,9,11
3172749708,3172749727,11,2014,3,14,20,48
3172749762,3172749758,45,2015,7,11,21,5
3172749738,3172749766,27,2011,3,12,3,22
3172749720,3172749718,50,2015,5,5,6,30
3172749703,3172749750,25,2019,2,11,19,7
3172749779,3172749762,47,2001,12,16,22,41
3172749752,3172749720,1,2007,1,26,21,29
3172749775,3172749794,57,2015,5,23,5,54
3172749739,3172749778,30,2000,6,22,20,49
3172749715,3172749732,60,2007,9,25,2,55
3172749753,3172749709,47,2019,5,12,17,29
3172749765,3172749730,41,2002,8,23,20,59
3172749778,3172749770,20,2018,11,2,1,36
3172749728,3172749789,53,2005,6,21,13,54
3172749761,3172749773,16,2006,6,26,17,41
3172749723,3172749745,35,2011,12,26,19,60
3172749714,3172749744,42,2001,9,24,17,58
3172749706,3172749762,60,2001,11,5,5,38
3172749703,3172749794,32,2001,6,5,21,36
3172749774,3172749794,20,2002,5,9,14,26
3172749713,3172749770,37,2017,12,18,10,36
3172749766,3172749756,9,2014,6,9,10,43
3172749704,3172749701,48,2004,3,11,2,4
3172749707,3172749765,32,2013,8,6,19,49
3172749732,3172749764,34,2001,5,25,11,9
3172749792,3172749767,41,2010,9,27,17,29
3172749768,3172749756,35,2008,2,18,19,57
3172749766,3172749764,56,2010,7,3,19,54
3172749704,3172749792,33,2018,10,3,21,30
3172749780,3172749708,8,2009,4,2,12,14
3172749709,3172749729,30,2014,4,28,11,47
3172749771,3172749759,43,2010,3,14,23,35
3172749791,3172749793,33,2018,8,14,13,52
3172749751,3172749757,49,2002,6,6,5,17
3172749723,3172749783,33,2018,3,19,11,2
3172749774,3172749742,10,2019,8,5,15,46
3172749747,3172749717,42,2000,10,7,7,30
3172749747,3172749769,34,2000,4,10,13,47
3172749749,3172749702,10,2007,3,22,11,55
3172749792,3172749710,42,2001,11,24,8,16
3172749783,3172749768,40,2017,6,2,23,9
3172749751,3172749781,32,2016,5,13,12,18
3172749705,3172749770,55,2018,12,10,23,10
3172749720,3172749733,20,2002,6,27,6,57
3172749734,3172749732,41,2001,8,7,13,30
3172749715,3172749767,6,2014,5,21,10,55
3172749798,3172749775,29,2002,12,5,2,2
3172749772,3172749775,44,2001,4,14,19,29
3172749797,3172749730,8,2009,2,27,7,59
3172749751,3172749702,22,2015,4,27,5,1
3172749753,3172749750,55,2013,4,7,9,33
3172749710,3172749724,10,2008,10,24,14,31
3172749768,3172749706,56,2016,2,19,16,7
3172749726,3172749720,48,2001,8,17,23,23
3172749782,3172749778,12,2017,9,21,21,29
3172749701,3172749780,10,2012,2,21,22,3
3172749762,3172749770,11,2002,3,23,2,7
3172749773,3172749719,32,2006,8,22,10,27
3172749754,3172749789,40,2013,3,17,23,21
3172749767,3172749789,7,2013,1,6,2,21
3172749769,3172749776,54,2016,5,4,4,2
3172749791,3172749797,7,2005,2,6,17,59
3172749756,3172749775,10,2014,1,10,1,57
3172749730,3172749780,49,2006,5,2,14,49
3172749728,3172749737,34,2018,12,9,3,21
3172749767,3172749708,23,2019,2,3,9,60
3172749768,3172749771,1,2003,12,10,8,58
3172749765,3172749755,51,2016,8,22,13,53
3172749769,3172749750,3,2009,9,5,22,50
3172749736,3172749752,2,2000,11,3,14,54
3172749715,3172749738,11,2004,11,27,12,23
3172749776,3172749750,5,2014,8,21,5,26
3172749795,3172749737,44,2016,4,23,8,32
3172749728,3172749757,22,2017,7,2,19,38
3172749735,3172749758,46,2001,6,26,9,56
3172749723,3172749781,6,2007,9,22,16,16
3172749774,3172749703,8,2012,10,20,2,2
3172749745,3172749782,21,2005,7,26,7,47
3172749708,3172749749,2,2016,5,11,21,50
3172749748,3172749791,31,2005,1,24,2,5
3172749771,3172749712,10,2008,11,17,11,39
3172749768,3172749701,21,2016,12,5,18,37
3172749741,3172749795,43,2008,5,8,5,10
3172749714,3172749723,56,2011,9,6,21,39
3172749734,3172749791,14,2003,10,18,5,12
3172749767,3172749705,29,2010,7,3,4,51
3172749749,3172749786,13,2006,5,20,1,31
3172749733,3172749789,46,2010,10,1,9,57
3172749745,3172749754,52,2009,10,16,13,50
3172749727,3172749745,11,2011,3,14,23,11
3172749761,3172749727,23,2014,3,8,17,33
3172749783,3172749783,57,2012,3,2,21,14
3172749792,3172749723,1,2008,12,28,16,41
3172749738,3172749700,7,2019,3,20,18,27
3172749706,3172749760,48,2013,2,6,11,35
3172749790,3172749747,35,2018,11,17,12,7
3172749779,3172749713,44,2019,1,10,3,57
3172749745,3172749724,57,2012,8,6,7,27
3172749749,3172749797,60,2008,12,10,20,49
3172749701,3172749747,51,2006,5,23,7,43
3172749780,3172749726,41,2009,9,27,6,35
3172749744,3172749710,11,2008,5,13,1,24
3172749764,3172749782,11,2011,1,18,1,49
3172749748,3172749773,10,2018,8,20,16,21
3172749740,3172749707,41,2000,4,3,23,6
3172749713,3172749776,46,2013,9,14,17,38
3172749790,3172749757,43,2005,7,20,11,15
3172749706,3172749766,10,2005,2,9,8,51
3172749703,3172749700,37,2000,3,18,8,24
3172749743,3172749783,51,2009,5,5,12,5
3172749735,3172749762,60,2000,2,27,13,59
3172749797,3172749738,7,2005,12,7,21,47
3172749784,3172749719,53,2015,9,24,21,35
3172749750,3172749791,36,2007,2,1,3,13
3172749768,3172749782,47,2007,7,19,10,29
3172749775,3172749713,45,2002,12,26,16,28
3172749787,3172749719,43,2005,8,8,14,4
3172749758,3172749729,35,2002,2,6,15,30
